GEO.id,GEO.id2,GEO.display-label,VD002,VD003,VD004,VD005,VD006,VD007,VD008,VD010,VD011,VD012,VD013,VD014,VD015,VD016,VD017,VD018,VD019,VD020,VD021,VD022,VD023,VD024,VD025,VD026,VD027,VD028,VD029,VD030,VD031,VD032,VD033,VD034,VD035,VD036,VD037,VD038,VD039,VD040,VD041,VD042,VD043,VD044,VD045,VD046,VD047,VD048,VD049,VD050,VD051,VD052,VD053,VD054,VD055,VD056,VD057,VD058,VD059,VD060,VD061,VD062,VD063,VD064,VD065,VD067,VD068,VD069,VD070,VD071,VD072,VD073,VD074,VD075,VD076,VD077,VD079,VD080,VD081,VD082,VD083,VD084,VD085,VD086,VD087,VD088,VD089,VD090,VD091,VD092,VD093,VD094,VD095,VD096,VD097,VD098,VD099,VD100,VD101,VD102,VD103,VD104,VD105
1400000US44003020603,44003020603,"Census Tract 206.03, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003696,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,020603, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       8504035,       1069170,Census Tract 206.03,S,!,6527,2891,+41.6714456,-071.5573907,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003020604,44003020604,"Census Tract 206.04, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003700,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,020604, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       4329452,        294658,Census Tract 206.04,S,!,5270,2317,+41.6870899,-071.5403809,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003020701,44003020701,"Census Tract 207.01, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003704,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,020701, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,      56853626,       1726483,Census Tract 207.01,S,!,1920,707,+41.6903886,-071.7439174,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003020702,44003020702,"Census Tract 207.02, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003706,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,020702, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,      43819662,       2981399,Census Tract 207.02,S,!,4632,1828,+41.6907981,-071.6568032,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003020703,44003020703,"Census Tract 207.03, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003709,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,020703, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,      23242902,       2056198,Census Tract 207.03,S,!,6852,2691,+41.7024269,-071.6055113,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003020800,44003020800,"Census Tract 208, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003713,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,020800, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,     130171360,       2608393,Census Tract 208,S,!,6135,2370,+41.6371044,-071.6783688,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003020901,44003020901,"Census Tract 209.01, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003717,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,020901, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       2534358,        410733,Census Tract 209.01,S,!,3448,1887,+41.6546039,-071.4570965,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003020903,44003020903,"Census Tract 209.03, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003722,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,020903, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,      31818469,        128856,Census Tract 209.03,S,!,5985,2159,+41.6343407,-071.5233691,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003020904,44003020904,"Census Tract 209.04, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003726,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,020904, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       8104003,        108111,Census Tract 209.04,S,!,3713,1357,+41.6422772,-071.4774545,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
1400000US44003021001,44003021001,"Census Tract 210.01, Kent County, Rhode Island",PLST  ,RI,140,00,000,  ,0003729,1,1,44,003,H4,  ,     ,  ,  ,     ,  ,  ,021001, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,39300,  ,99999,148,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       1515843,         39447,Census Tract 210.01,S,!,2525,1035,+41.7590124,-071.4130080,CT, ,      ,     ,01219835,01219778,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,     ,                  
