GEO.id,GEO.id2,GEO.display-label,VD002,VD003,VD004,VD005,VD006,VD007,VD008,VD010,VD011,VD012,VD013,VD014,VD015,VD016,VD017,VD018,VD019,VD020,VD021,VD022,VD023,VD024,VD025,VD026,VD027,VD028,VD029,VD030,VD031,VD032,VD033,VD034,VD035,VD036,VD037,VD038,VD039,VD040,VD041,VD042,VD043,VD044,VD045,VD046,VD047,VD048,VD049,VD050,VD051,VD052,VD053,VD054,VD055,VD056,VD057,VD058,VD059,VD060,VD061,VD062,VD063,VD064,VD065,VD067,VD068,VD069,VD070,VD071,VD072,VD073,VD074,VD075,VD076,VD077,VD079,VD080,VD081,VD082,VD083,VD084,VD085,VD086,VD087,VD088,VD089,VD090,VD091,VD092,VD093,VD094,VD095,VD096,VD097,VD098,VD099,VD100,VD101,VD102,VD103,VD104,VD105
Id,Id2,Geography,RECORD CODES - File Identification,RECORD CODES - State/US-Abbreviation (USPS),RECORD CODES - Summary Level,RECORD CODES - Geographic Component,RECORD CODES - Characteristic Iteration,RECORD CODES - Characteristic Iteration File Sequence Number,RECORD CODES - Logical Record Number,GEOGRAPHIC AREA CODES - Region,GEOGRAPHIC AREA CODES - Division,GEOGRAPHIC AREA CODES - State (FIPS),GEOGRAPHIC AREA CODES - County,GEOGRAPHIC AREA CODES - FIPS County Class Code,GEOGRAPHIC AREA CODES - County Size Code,GEOGRAPHIC AREA CODES - County Subdivision (FIPS),GEOGRAPHIC AREA CODES - FIPS County Subdivision Class Code,GEOGRAPHIC AREA CODES - County Subdivision Size Code,GEOGRAPHIC AREA CODES - Place (FIPS),GEOGRAPHIC AREA CODES - FIPS Place Class Code,GEOGRAPHIC AREA CODES - Place Size Code,GEOGRAPHIC AREA CODES - Census Tract,GEOGRAPHIC AREA CODES - Block Group,GEOGRAPHIC AREA CODES - Block,GEOGRAPHIC AREA CODES - Internal Use Code,GEOGRAPHIC AREA CODES - Consolidated City (FIPS),GEOGRAPHIC AREA CODES - FIPS Consolidated City Class Code,GEOGRAPHIC AREA CODES - Consolidated City Size Code,GEOGRAPHIC AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land (Census),GEOGRAPHIC AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS),GEOGRAPHIC AREA CODES - FIPS American Indian Area/Alaska Native Area/Hawaiian Home Land Class Code,GEOGRAPHIC AREA CODES - American Indian Trust Land/Hawaiian Home Land Indicator,GEOGRAPHIC AREA CODES - American Indian Tribal Subdivision (Census),GEOGRAPHIC AREA CODES - American Indian Tribal Subdivision (FIPS),GEOGRAPHIC AREA CODES - FIPS American Indian Tribal Subdivision Class Code,GEOGRAPHIC AREA CODES - Tribal Census Tract,GEOGRAPHIC AREA CODES - Tribal Block Group,GEOGRAPHIC AREA CODES - Alaska Native Regional Corporation (FIPS),GEOGRAPHIC AREA CODES - FIPS Alaska Native Regional Corporation Class Code,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area Size Code,GEOGRAPHIC AREA CODES - Metropolitan Division,GEOGRAPHIC AREA CODES - Combined Statistical Area,GEOGRAPHIC AREA CODES - New England City and Town Area,GEOGRAPHIC AREA CODES - New England City and Town Area Size Code,GEOGRAPHIC AREA CODES - New England City and Town Area Division,GEOGRAPHIC AREA CODES - Combined New England City and Town Area,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area Principal City Indicator,GEOGRAPHIC AREA CODES - New England City and Town Area Principal City Indicator,GEOGRAPHIC AREA CODES - Urban Area,GEOGRAPHIC AREA CODES - Urban Area Size Code,GEOGRAPHIC AREA CODES - Urban Area Type,GEOGRAPHIC AREA CODES - Urban/Rural,GEOGRAPHIC AREA CODES - Congressional District (111th),GEOGRAPHIC AREA CODES - State Legislative District (Upper Chamber) (Year 1),GEOGRAPHIC AREA CODES - State Legislative District (Lower Chamber) (Year 1),GEOGRAPHIC AREA CODES - Voting District,GEOGRAPHIC AREA CODES - Voting District Indicator,GEOGRAPHIC AREA CODES - Reserved,GEOGRAPHIC AREA CODES - ZIP Code Tabulation Area (5 digit),GEOGRAPHIC AREA CODES - Subminor Civil Division (FIPS),GEOGRAPHIC AREA CODES - FIPS Subminor Civil Division Class Code,GEOGRAPHIC AREA CODES - School District (Elementary),GEOGRAPHIC AREA CODES - School District (Secondary),GEOGRAPHIC AREA CODES - School District (Unified),AREA CHARACTERISTICS - Area (Land),AREA CHARACTERISTICS - Area (Water),AREA CHARACTERISTICS - Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator,AREA CHARACTERISTICS - Functional Status Code,AREA CHARACTERISTICS - Geographic Change User Note Indicator,AREA CHARACTERISTICS - Population Count (100%),AREA CHARACTERISTICS - Housing Unit Count (100%),AREA CHARACTERISTICS - Internal Point (Latitude),AREA CHARACTERISTICS - Internal Point (Longitude),AREA CHARACTERISTICS - Legal/Statistical Area Description Code,AREA CHARACTERISTICS - Part Flag,SPECIAL AREA CODES - Reserved,SPECIAL AREA CODES - Urban Growth Area,SPECIAL AREA CODES - State (ANSI),SPECIAL AREA CODES - County (ANSI),SPECIAL AREA CODES - County Subdivision (ANSI),SPECIAL AREA CODES - Place (ANSI),SPECIAL AREA CODES - Consolidated City (ANSI),SPECIAL AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land (ANSI),SPECIAL AREA CODES - American Indian Tribal Subdivision (ANSI),SPECIAL AREA CODES - Alaska Native Regional Corporation (ANSI),SPECIAL AREA CODES - Subminor Civil Division (ANSI),SPECIAL AREA CODES - Congressional District (113th),SPECIAL AREA CODES - Congressional District (114th),SPECIAL AREA CODES - Congressional District (115th),SPECIAL AREA CODES - State Legislative District (Upper Chamber) (Year 2),SPECIAL AREA CODES - State Legislative District (Upper Chamber) (Year 3),SPECIAL AREA CODES - State Legislative District (Upper Chamber) (Year 4),SPECIAL AREA CODES - State Legislative District (Lower Chamber) (Year 2),SPECIAL AREA CODES - State Legislative District (Lower Chamber) (Year 3),SPECIAL AREA CODES - State Legislative District (Lower Chamber) (Year 4),SPECIAL AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land Size Code,SPECIAL AREA CODES - Combined Statistical Area Size Code,SPECIAL AREA CODES - Combined NECTA Size Code,SPECIAL AREA CODES - Metropolitan Micropolitan Indicator,SPECIAL AREA CODES - NECTA Metropolitan Micropolitan Indicator,SPECIAL AREA CODES - Public Use Microdata Area,SPECIAL AREA CODES - Reserved
1000000US440090415001000,440090415001000,"Block 1000, Block Group 1, Census Tract 415, Washington County, Rhode Island",PLST  ,RI,750,00,000,  ,0027685,1,1,44,009,H4,  ,50500,T1,  ,99999,99,  ,041500,1,1000,  ,99999,99,  ,9999,99999,99,9,999,99999,99,999999,9,99999,99,39300,  ,99999,148,99999,  ,99999,999,9,9,     ,  , , ,02,037,036,      , ,   ,     ,     ,  ,99999,99999,00690,             0,       2232090,Block 1000,S, ,0,0,+41.1568009,-071.5445059,BK, ,      ,99999,01219835,01219782,01220043,99999999,99999999,99999999,99999999,99999999,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1,9,     ,                  
1000000US440090415001001,440090415001001,"Block 1001, Block Group 1, Census Tract 415, Washington County, Rhode Island",PLST  ,RI,750,00,000,  ,0027686,1,1,44,009,H4,  ,50500,T1,  ,99999,99,  ,041500,1,1001,  ,99999,99,  ,9999,99999,99,9,999,99999,99,999999,9,99999,99,39300,  ,99999,148,99999,  ,99999,999,9,9,     ,  , , ,02,037,036,      , ,   ,     ,     ,  ,99999,99999,00690,       3586330,         83417,Block 1001,S, ,86,220,+41.1609555,-071.6033912,BK, ,      ,99999,01219835,01219782,01220043,99999999,99999999,99999999,99999999,99999999,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1,9,     ,                  
1000000US440090415001002,440090415001002,"Block 1002, Block Group 1, Census Tract 415, Washington County, Rhode Island",PLST  ,RI,750,00,000,  ,0027687,1,1,44,009,H4,  ,50500,T1,  ,99999,99,  ,041500,1,1002,  ,99999,99,  ,9999,99999,99,9,999,99999,99,999999,9,99999,99,39300,  ,99999,148,99999,  ,99999,999,9,9,     ,  , , ,02,037,036,      , ,   ,     ,     ,  ,99999,99999,00690,        879279,         49272,Block 1002,S, ,24,65,+41.1862360,-071.5931497,BK, ,      ,99999,01219835,01219782,01220043,99999999,99999999,99999999,99999999,99999999,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1,9,     ,                  
1000000US440090415001003,440090415001003,"Block 1003, Block Group 1, Census Tract 415, Washington County, Rhode Island",PLST  ,RI,750,00,000,  ,0027688,1,1,44,009,H4,  ,50500,T1,  ,99999,99,  ,041500,1,1003,  ,99999,99,  ,9999,99999,99,9,999,99999,99,999999,9,99999,99,39300,  ,99999,148,99999,  ,99999,999,9,9,     ,  , , ,02,037,036,      , ,   ,     ,     ,  ,99999,99999,00690,             0,        908331,Block 1003,S, ,0,0,+41.1879323,-071.5828012,BK, ,      ,99999,01219835,01219782,01220043,99999999,99999999,99999999,99999999,99999999,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1,9,     ,                  
1000000US440090415001004,440090415001004,"Block 1004, Block Group 1, Census Tract 415, Washington County, Rhode Island",PLST  ,RI,750,00,000,  ,0027689,1,1,44,009,H4,  ,50500,T1,  ,99999,99,  ,041500,1,1004,  ,99999,99,  ,9999,99999,99,9,999,99999,99,999999,9,99999,99,39300,  ,99999,148,99999,  ,99999,999,9,9,     ,  , , ,02,037,036,      , ,   ,     ,     ,  ,99999,99999,00690,       1264454,         14336,Block 1004,S, ,35,50,+41.1686180,-071.5928347,BK, ,      ,99999,01219835,01219782,01220043,99999999,99999999,99999999,99999999,99999999,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1,9,     ,                  
1000000US440090415001005,440090415001005,"Block 1005, Block Group 1, Census Tract 415, Washington County, Rhode Island",PLST  ,RI,750,00,000,  ,0027690,1,1,44,009,H4,  ,50500,T1,  ,99999,99,  ,041500,1,1005,  ,99999,99,  ,9999,99999,99,9,999,99999,99,999999,9,99999,99,39300,  ,99999,148,99999,  ,99999,999,9,9,     ,  , , ,02,037,036,      , ,   ,     ,     ,  ,99999,99999,00690,        382670,           307,Block 1005,S, ,20,30,+41.1776873,-071.5974106,BK, ,      ,99999,01219835,01219782,01220043,99999999,99999999,99999999,99999999,99999999,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1,9,     ,                  
1000000US440090415001006,440090415001006,"Block 1006, Block Group 1, Census Tract 415, Washington County, Rhode Island",PLST  ,RI,750,00,000,  ,0027691,1,1,44,009,H4,  ,50500,T1,  ,99999,99,  ,041500,1,1006,  ,99999,99,  ,9999,99999,99,9,999,99999,99,999999,9,99999,99,39300,  ,99999,148,99999,  ,99999,999,9,9,     ,  , , ,02,037,036,      , ,   ,     ,     ,  ,99999,99999,00690,        589989,          4914,Block 1006,S, ,15,37,+41.1624741,-071.5939934,BK, ,      ,99999,01219835,01219782,01220043,99999999,99999999,99999999,99999999,99999999,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1,9,     ,                  
1000000US440090415001007,440090415001007,"Block 1007, Block Group 1, Census Tract 415, Washington County, Rhode Island",PLST  ,RI,750,00,000,  ,0027692,1,1,44,009,H4,  ,50500,T1,  ,99999,99,  ,041500,1,1007,  ,99999,99,  ,9999,99999,99,9,999,99999,99,999999,9,99999,99,39300,  ,99999,148,99999,  ,99999,999,9,9,     ,  , , ,02,037,036,      , ,   ,     ,     ,  ,99999,99999,00690,          1318,             0,Block 1007,S, ,0,0,+41.1621641,-071.6029308,BK, ,      ,99999,01219835,01219782,01220043,99999999,99999999,99999999,99999999,99999999,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1,9,     ,                  
1000000US440090415001008,440090415001008,"Block 1008, Block Group 1, Census Tract 415, Washington County, Rhode Island",PLST  ,RI,750,00,000,  ,0027693,1,1,44,009,H4,  ,50500,T1,  ,99999,99,  ,041500,1,1008,  ,99999,99,  ,9999,99999,99,9,999,99999,99,999999,9,99999,99,39300,  ,99999,148,99999,  ,99999,999,9,9,     ,  , , ,02,037,036,      , ,   ,     ,     ,  ,99999,99999,00690,         29126,             0,Block 1008,S, ,4,4,+41.1573699,-071.5501026,BK, ,      ,99999,01219835,01219782,01220043,99999999,99999999,99999999,99999999,99999999,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1,9,     ,                  
